what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392033371827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392033383274
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392033387713
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1392033410861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1392033423304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392033425417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392033426414
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.editor",1392033436896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1392033444226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392033462891
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1392033472927
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392033495683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1392033497480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392033504875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392033516206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392033521200
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1392033525248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392033531910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392033623731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392033638677
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392033640080
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392033640707
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1392033643238
