what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389952939107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389952954121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389952994211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389953000132
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1389953030340
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1389953041860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389953088925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389953095498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389953098122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389953141060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389953219074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389953287661
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389953287726
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1389953312205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389953339755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389953350362
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389953391249
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1389953393958
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1389953394034
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389953396109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389953436647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389953444232
